Year,Month,Day,Period,SOLAR_SYSTEM
2018,7,2,3,0.0
2018,7,2,4,0.0
2018,7,2,5,0.0
2018,7,2,6,0.0
2018,7,2,7,0.0
2018,7,2,8,0.0
2018,7,2,9,0.0
2018,7,2,10,0.0
2018,7,2,11,0.0
2018,7,2,12,0.0
2018,7,2,13,150.25371699035168
2018,7,2,14,434.77913945913315
2018,7,2,15,566.3809557557106
2018,7,2,16,583.9713164567947
2018,7,2,17,597.544017791748
2018,7,2,18,602.2619012594223
2018,7,2,19,625.0398089885712
2018,7,2,20,623.7642600536346
2018,7,2,21,619.251828789711
2018,7,2,22,599.9738257527351
2018,7,2,23,563.1967330574989
2018,7,2,24,447.53859663009644
2018,7,3,1,225.84903591871262
2018,7,3,2,15.664725437760353
2018,7,3,3,0.0
2018,7,3,4,0.0
2018,7,3,5,0.0
2018,7,3,6,0.0
2018,7,3,7,0.0
2018,7,3,8,0.0
2018,7,3,9,0.0
2018,7,3,10,0.0
2018,7,3,11,0.0
2018,7,3,12,0.0
2018,7,3,13,158.24049496650696
2018,7,3,14,435.8209682106972
2018,7,3,15,566.645866394043
2018,7,3,16,591.4888207912445
2018,7,3,17,606.2384065389633
2018,7,3,18,608.4709439277649
2018,7,3,19,617.7500715255737
2018,7,3,20,616.3651809692383
2018,7,3,21,613.1183630228043
2018,7,3,22,551.9680323600769
2018,7,3,23,516.0289705395699
2018,7,3,24,404.7157306075096
2018,7,4,1,213.97076892852783
2018,7,4,2,21.475125014781952
2018,7,4,3,0.0
2018,7,4,4,0.0
2018,7,4,5,0.0
2018,7,4,6,0.0
2018,7,4,7,0.0
2018,7,4,8,0.0
2018,7,4,9,0.0
2018,7,4,10,0.0
2018,7,4,11,0.0
2018,7,4,12,0.0
2018,7,4,13,113.50024121254683
2018,7,4,14,348.8250717818737
2018,7,4,15,453.0680393278599
2018,7,4,16,436.5972474217415
2018,7,4,17,454.2139188349247
2018,7,4,18,462.28013014793396
2018,7,4,19,457.5654746890068
2018,7,4,20,457.0740535855293
2018,7,4,21,445.7046931385994
2018,7,4,22,447.88837826251984
2018,7,4,23,401.6441777050495
2018,7,4,24,310.13213580846786
2018,7,5,1,188.1089807152748
2018,7,5,2,19.23749916255474
2018,7,5,3,0.0
2018,7,5,4,0.0
2018,7,5,5,0.0
2018,7,5,6,0.0
2018,7,5,7,0.0
2018,7,5,8,0.0
2018,7,5,9,0.0
2018,7,5,10,0.0
2018,7,5,11,0.0
2018,7,5,12,0.0
2018,7,5,13,140.9077059775591
2018,7,5,14,401.0171531736851
2018,7,5,15,527.7766914963722
2018,7,5,16,404.1039338707924
2018,7,5,17,451.6056114435196
2018,7,5,18,473.5645056962967
2018,7,5,19,532.0795543789864
2018,7,5,20,530.0771589875221
2018,7,5,21,516.1256456375122
2018,7,5,22,555.7380343079567
2018,7,5,23,507.9937347769737
2018,7,5,24,384.78744262456894
2018,7,6,1,225.67925509810448
2018,7,6,2,20.97359974682331
2018,7,6,3,0.0
2018,7,6,4,0.0
2018,7,6,5,0.0
2018,7,6,6,0.0
2018,7,6,7,0.0
2018,7,6,8,0.0
2018,7,6,9,0.0
2018,7,6,10,0.0
2018,7,6,11,0.0
2018,7,6,12,0.0
2018,7,6,13,138.22873508930206
2018,7,6,14,390.78697568178177
2018,7,6,15,516.1232118606567
2018,7,6,16,550.1187271475792
2018,7,6,17,584.8698391914368
2018,7,6,18,595.6051474809647
2018,7,6,19,534.3357353210449
2018,7,6,20,538.3936989307404
2018,7,6,21,525.8368851542473
2018,7,6,22,514.3703690767288
2018,7,6,23,456.1860713362694
2018,7,6,24,328.08406406641006
2018,7,7,1,156.4948726296425
2018,7,7,2,5.931899953633547
2018,7,7,3,0.0
2018,7,7,4,0.0
2018,7,7,5,0.0
2018,7,7,6,0.0
2018,7,7,7,0.0
2018,7,7,8,0.0
2018,7,7,9,0.0
2018,7,7,10,0.0
2018,7,7,11,0.0
2018,7,7,12,0.0
2018,7,7,13,138.77492003142834
2018,7,7,14,394.72809931635857
2018,7,7,15,532.3605246543884
2018,7,7,16,549.6554868221283
2018,7,7,17,584.2370138764381
2018,7,7,18,590.912117421627
2018,7,7,19,548.074800491333
2018,7,7,20,549.6579731106758
2018,7,7,21,541.3738446831703
2018,7,7,22,426.40230000019073
2018,7,7,23,361.61122566461563
2018,7,7,24,241.69918310642242
2018,7,8,1,171.22441913187504
2018,7,8,2,15.8652004301548
2018,7,8,3,0.0
2018,7,8,4,0.0
2018,7,8,5,0.0
2018,7,8,6,0.0
2018,7,8,7,0.0
2018,7,8,8,0.0
2018,7,8,9,0.0
2018,7,8,10,0.0
2018,7,8,11,0.0
2018,7,8,12,0.0
2018,7,8,13,73.1645889133215
2018,7,8,14,254.95716370642185
2018,7,8,15,385.4597953557968
2018,7,8,16,421.47203570604324
2018,7,8,17,470.8898615837097
2018,7,8,18,494.40390169620514
2018,7,8,19,467.4712612628937
2018,7,8,20,464.94283962249756
2018,7,8,21,447.94684064388275
2018,7,8,22,417.8938574194908
2018,7,8,23,352.47516292333603
2018,7,8,24,246.7365329861641
2018,7,9,1,167.74670249968767
2018,7,9,2,14.069025360047817
2018,7,9,3,0.0
2018,7,9,4,0.0
2018,7,9,5,0.0
2018,7,9,6,0.0
2018,7,9,7,0.0
2018,7,9,8,0.0
2018,7,9,9,0.0
2018,7,9,10,0.0
2018,7,9,11,0.0
2018,7,9,12,0.0
2018,7,9,13,77.46638759970665
2018,7,9,14,266.5177893638611
2018,7,9,15,390.8224521279335
2018,7,9,16,456.20614010095596
2018,7,9,17,496.4901117682457
2018,7,9,18,512.1874134540558
2018,7,9,19,484.94026333093643
2018,7,9,20,483.8267528414726
2018,7,9,21,466.8996713757515
2018,7,9,22,492.088032245636
2018,7,9,23,423.50128346681595
2018,7,9,24,297.79000678658485
2018,7,10,1,197.1348651200533
2018,7,10,2,13.936050370335579
2018,7,10,3,0.0
2018,7,10,4,0.0
2018,7,10,5,0.0
2018,7,10,6,0.0
2018,7,10,7,0.0
2018,7,10,8,0.0
2018,7,10,9,0.0
2018,7,10,10,0.0
2018,7,10,11,0.0
2018,7,10,12,0.0
2018,7,10,13,112.97321432828903
2018,7,10,14,369.7457348704338
2018,7,10,15,512.9647823572159
2018,7,10,16,538.2355069518089
2018,7,10,17,573.9115155935287
2018,7,10,18,586.064589381218
2018,7,10,19,555.4140836000443
2018,7,10,20,556.2427703142166
2018,7,10,21,547.69076192379
2018,7,10,22,435.7480654120445
2018,7,10,23,374.21549624204636
2018,7,10,24,259.6145244240761
2018,7,11,1,162.80987122654915
2018,7,11,2,6.900525189936161
2018,7,11,3,0.0
2018,7,11,4,0.0
2018,7,11,5,0.0
2018,7,11,6,0.0
2018,7,11,7,0.0
2018,7,11,8,0.0
2018,7,11,9,0.0
2018,7,11,10,0.0
2018,7,11,11,0.0
2018,7,11,12,0.0
2018,7,11,13,141.37844491004944
2018,7,11,14,437.474152803421
2018,7,11,15,573.6164500713348
2018,7,11,16,588.2383493185043
2018,7,11,17,606.3131001591682
2018,7,11,18,610.6882882118225
2018,7,11,19,588.9788889884949
2018,7,11,20,590.9416078329086
2018,7,11,21,585.8499180078506
2018,7,11,22,515.1945717334747
2018,7,11,23,459.57922089099884
2018,7,11,24,340.47587662935257
2018,7,12,1,183.02008318901062
2018,7,12,2,17.194274723529816
2018,7,12,3,0.0
2018,7,12,4,0.0
2018,7,12,5,0.0
2018,7,12,6,0.0
2018,7,12,7,0.0
2018,7,12,8,0.0
2018,7,12,9,0.0
2018,7,12,10,0.0
2018,7,12,11,0.0
2018,7,12,12,0.0
2018,7,12,13,143.5474724918604
2018,7,12,14,436.9062574505806
2018,7,12,15,568.6899506449699
2018,7,12,16,591.0860540866852
2018,7,12,17,608.4730073213577
2018,7,12,18,611.3842138051987
2018,7,12,19,600.8061738014221
2018,7,12,20,603.5411411523819
2018,7,12,21,597.9933047294617
2018,7,12,22,556.3155431747437
2018,7,12,23,507.92971432209015
2018,7,12,24,383.73884147405624
2018,7,13,1,202.42493411898613
2018,7,13,2,12.940424740314484
2018,7,13,3,0.0
2018,7,13,4,0.0
2018,7,13,5,0.0
2018,7,13,6,0.0
2018,7,13,7,0.0
2018,7,13,8,0.0
2018,7,13,9,0.0
2018,7,13,10,0.0
2018,7,13,11,0.0
2018,7,13,12,0.0
2018,7,13,13,124.33440978825092
2018,7,13,14,409.06557565927505
2018,7,13,15,551.4970652461052
2018,7,13,16,581.7098698616028
2018,7,13,17,598.0666047334671
2018,7,13,18,603.1314140558243
2018,7,13,19,588.5767722129822
2018,7,13,20,589.995428442955
2018,7,13,21,584.4437990188599
2018,7,13,22,575.0809148550034
2018,7,13,23,533.8785720467567
2018,7,13,24,416.2621333003044
2018,7,14,1,213.2348474562168
2018,7,14,2,15.28267527371645
2018,7,14,3,0.0
2018,7,14,4,0.0
2018,7,14,5,0.0
2018,7,14,6,0.0
2018,7,14,7,0.0
2018,7,14,8,0.0
2018,7,14,9,0.0
2018,7,14,10,0.0
2018,7,14,11,0.0
2018,7,14,12,0.0
2018,7,14,13,138.94782383739948
2018,7,14,14,427.3162371516228
2018,7,14,15,566.6157349944115
2018,7,14,16,594.4416555166245
2018,7,14,17,607.9266035556793
2018,7,14,18,612.049710392952
2018,7,14,19,594.406442284584
2018,7,14,20,595.0711846351624
2018,7,14,21,590.8146129846573
2018,7,14,22,579.673011302948
2018,7,14,23,538.8428313732147
2018,7,14,24,422.2038495540619
2018,7,15,1,207.176523655653
2018,7,15,2,14.167574532330036
2018,7,15,3,0.0
2018,7,15,4,0.0
2018,7,15,5,0.0
2018,7,15,6,0.0
2018,7,15,7,0.0
2018,7,15,8,0.0
2018,7,15,9,0.0
2018,7,15,10,0.0
2018,7,15,11,0.0
2018,7,15,12,0.0
2018,7,15,13,138.88700897991657
2018,7,15,14,432.61525189876556
2018,7,15,15,572.2768575549126
2018,7,15,16,586.5599550008774
2018,7,15,17,602.937073469162
2018,7,15,18,609.0864930152893
2018,7,15,19,600.5759283304214
2018,7,15,20,601.0533151626587
2018,7,15,21,593.8499215841293
2018,7,15,22,507.1920956373215
2018,7,15,23,460.3512341976166
2018,7,15,24,340.3316150903702
2018,7,16,1,185.58425149321556
2018,7,16,2,8.463149961084127
2018,7,16,3,0.0
2018,7,16,4,0.0
2018,7,16,5,0.0
2018,7,16,6,0.0
2018,7,16,7,0.0
2018,7,16,8,0.0
2018,7,16,9,0.0
2018,7,16,10,0.0
2018,7,16,11,0.0
2018,7,16,12,0.0
2018,7,16,13,148.43732726573944
2018,7,16,14,447.52936697006226
2018,7,16,15,585.2447766065598
2018,7,16,16,608.3009295463562
2018,7,16,17,620.0610427856445
2018,7,16,18,622.8575177192688
2018,7,16,19,618.9940891265869
2018,7,16,20,620.5231218338013
2018,7,16,21,617.9029451608658
2018,7,16,22,595.2512549161911
2018,7,16,23,557.050311923027
2018,7,16,24,405.266115963459
2018,7,17,1,225.83371526002884
2018,7,17,2,14.264099709689617
2018,7,17,3,0.0
2018,7,17,4,0.0
2018,7,17,5,0.0
2018,7,17,6,0.0
2018,7,17,7,0.0
2018,7,17,8,0.0
2018,7,17,9,0.0
2018,7,17,10,0.0
2018,7,17,11,0.0
2018,7,17,12,0.0
2018,7,17,13,146.72179774940014
2018,7,17,14,454.762959420681
2018,7,17,15,592.8679451942444
2018,7,17,16,609.557382941246
2018,7,17,17,621.6810382604599
2018,7,17,18,625.5055084228516
2018,7,17,19,630.3385334014893
2018,7,17,20,629.447785615921
2018,7,17,21,625.8287929296494
2018,7,17,22,614.5665582418442
2018,7,17,23,578.9654774665833
2018,7,17,24,465.8585991859436
2018,7,18,1,239.52181148529053
2018,7,18,2,15.782175160944462
2018,7,18,3,0.0
2018,7,18,4,0.0
2018,7,18,5,0.0
2018,7,18,6,0.0
2018,7,18,7,0.0
2018,7,18,8,0.0
2018,7,18,9,0.0
2018,7,18,10,0.0
2018,7,18,11,0.0
2018,7,18,12,0.0
2018,7,18,13,139.38479728996754
2018,7,18,14,439.8494618535042
2018,7,18,15,581.3106501102448
2018,7,18,16,605.0505050420761
2018,7,18,17,617.9777575731277
2018,7,18,18,620.2094793319702
2018,7,18,19,611.2453976869583
2018,7,18,20,611.2674810886383
2018,7,18,21,605.9561667442322
2018,7,18,22,606.8437193632126
2018,7,18,23,580.2893402576447
2018,7,18,24,472.6186854839325
2018,7,19,1,236.7077764570713
2018,7,19,2,15.211124882102013
2018,7,19,3,0.0
2018,7,19,4,0.0
2018,7,19,5,0.0
2018,7,19,6,0.0
2018,7,19,7,0.0
2018,7,19,8,0.0
2018,7,19,9,0.0
2018,7,19,10,0.0
2018,7,19,11,0.0
2018,7,19,12,0.0
2018,7,19,13,112.01954913139343
2018,7,19,14,397.93108600378036
2018,7,19,15,549.9921634197235
2018,7,19,16,592.3865135908127
2018,7,19,17,607.8332459926605
2018,7,19,18,611.2802124023438
2018,7,19,19,629.2400817871094
2018,7,19,20,628.4680724143982
2018,7,19,21,625.3749369382858
2018,7,19,22,609.9924088716507
2018,7,19,23,583.2024626731873
2018,7,19,24,476.2179696559906
2018,7,20,1,229.01525059342384
2018,7,20,2,13.405500203371048
2018,7,20,3,0.0
2018,7,20,4,0.0
2018,7,20,5,0.0
2018,7,20,6,0.0
2018,7,20,7,0.0
2018,7,20,8,0.0
2018,7,20,9,0.0
2018,7,20,10,0.0
2018,7,20,11,0.0
2018,7,20,12,0.0
2018,7,20,13,149.4751034975052
2018,7,20,14,418.522732257843
2018,7,20,15,591.9743371009827
2018,7,20,16,621.2508219480515
2018,7,20,17,628.883073091507
2018,7,20,18,630.2782958745956
2018,7,20,19,631.3962277173996
2018,7,20,20,630.8324409723282
2018,7,20,21,629.3824565410614
2018,7,20,22,626.719862818718
2018,7,20,23,594.7545176744461
2018,7,20,24,452.5365353822708
2018,7,21,1,234.09461778402328
2018,7,21,2,12.36937541514635
2018,7,21,3,0.0
2018,7,21,4,0.0
2018,7,21,5,0.0
2018,7,21,6,0.0
2018,7,21,7,0.0
2018,7,21,8,0.0
2018,7,21,9,0.0
2018,7,21,10,0.0
2018,7,21,11,0.0
2018,7,21,12,0.0
2018,7,21,13,135.2243536710739
2018,7,21,14,391.4641005396843
2018,7,21,15,573.2499571442604
2018,7,21,16,619.4892029762268
2018,7,21,17,627.9742736816406
2018,7,21,18,630.2386884689331
2018,7,21,19,632.1892989873886
2018,7,21,20,631.2662217617035
2018,7,21,21,629.7614067792892
2018,7,21,22,626.4720314741135
2018,7,21,23,602.2146476507187
2018,7,21,24,467.3151171207428
2018,7,22,1,238.22858703136444
2018,7,22,2,11.447324961423874
2018,7,22,3,0.0
2018,7,22,4,0.0
2018,7,22,5,0.0
2018,7,22,6,0.0
2018,7,22,7,0.0
2018,7,22,8,0.0
2018,7,22,9,0.0
2018,7,22,10,0.0
2018,7,22,11,0.0
2018,7,22,12,0.0
2018,7,22,13,145.08422105014324
2018,7,22,14,420.53872764110565
2018,7,22,15,595.745704472065
2018,7,22,16,623.7672044038773
2018,7,22,17,629.5700531005859
2018,7,22,18,630.4258542060852
2018,7,22,19,630.1025058031082
2018,7,22,20,629.1107292175293
2018,7,22,21,627.4422581195831
2018,7,22,22,620.5244265794754
2018,7,22,23,596.9408517479897
2018,7,22,24,494.38284170627594
2018,7,23,1,244.34936833381653
2018,7,23,2,9.817200195044279
2018,7,23,3,0.0
2018,7,23,4,0.0
2018,7,23,5,0.0
2018,7,23,6,0.0
2018,7,23,7,0.0
2018,7,23,8,0.0
2018,7,23,9,0.0
2018,7,23,10,0.0
2018,7,23,11,0.0
2018,7,23,12,0.0
2018,7,23,13,124.65369047224522
2018,7,23,14,429.50047516822815
2018,7,23,15,570.3655044436455
2018,7,23,16,575.949326634407
2018,7,23,17,588.9768713712692
2018,7,23,18,591.0591439008713
2018,7,23,19,616.485914349556
2018,7,23,20,616.0165075063705
2018,7,23,21,614.4758363962173
2018,7,23,22,569.0591281056404
2018,7,23,23,536.3146191239357
2018,7,23,24,431.29128819704056
2018,7,24,1,211.15193700790405
2018,7,24,2,7.303500011563301
2018,7,24,3,0.0
2018,7,24,4,0.0
2018,7,24,5,0.0
2018,7,24,6,0.0
2018,7,24,7,0.0
2018,7,24,8,0.0
2018,7,24,9,0.0
2018,7,24,10,0.0
2018,7,24,11,0.0
2018,7,24,12,0.0
2018,7,24,13,105.91175734996796
2018,7,24,14,380.42234033346176
2018,7,24,15,536.3129901885986
2018,7,24,16,577.034719824791
2018,7,24,17,592.7077893018723
2018,7,24,18,598.0019135475159
2018,7,24,19,606.1041421890259
2018,7,24,20,604.5075663328171
2018,7,24,21,597.4061526060104
2018,7,24,22,590.0967541337013
2018,7,24,23,556.2599231600761
2018,7,24,24,408.5257721543312
2018,7,25,1,202.9784768819809
2018,7,25,2,3.6787499263882637
2018,7,25,3,0.0
2018,7,25,4,0.0
2018,7,25,5,0.0
2018,7,25,6,0.0
2018,7,25,7,0.0
2018,7,25,8,0.0
2018,7,25,9,0.0
2018,7,25,10,0.0
2018,7,25,11,0.0
2018,7,25,12,0.0
2018,7,25,13,117.98458359669894
2018,7,25,14,390.14165139198303
2018,7,25,15,538.4161266088486
2018,7,25,16,592.4337564706802
2018,7,25,17,605.7541036009789
2018,7,25,18,610.3301959633827
2018,7,25,19,592.0359454154968
2018,7,25,20,591.8286148309708
2018,7,25,21,583.7131118178368
2018,7,25,22,598.9460476636887
2018,7,25,23,574.2838103175163
2018,7,25,24,462.87647610902786
2018,7,26,1,219.67168334126472
2018,7,26,2,2.932199979200959
2018,7,26,3,0.0
2018,7,26,4,0.0
2018,7,26,5,0.0
2018,7,26,6,0.0
2018,7,26,7,0.0
2018,7,26,8,0.0
2018,7,26,9,0.0
2018,7,26,10,0.0
2018,7,26,11,0.0
2018,7,26,12,0.0
2018,7,26,13,114.10830967128277
2018,7,26,14,411.37871742248535
2018,7,26,15,586.973148226738
2018,7,26,16,622.2513228654861
2018,7,26,17,626.671019077301
2018,7,26,18,627.9431184530258
2018,7,26,19,599.1824762821198
2018,7,26,20,599.3350313901901
2018,7,26,21,594.3409554958344
2018,7,26,22,577.3699237108231
2018,7,26,23,534.0594246983528
2018,7,26,24,413.5997990965843
2018,7,27,1,158.48609256744385
2018,7,27,2,0.2160000056028366
2018,7,27,3,0.0
2018,7,27,4,0.0
2018,7,27,5,0.0
2018,7,27,6,0.0
2018,7,27,7,0.0
2018,7,27,8,0.0
2018,7,27,9,0.0
2018,7,27,10,0.0
2018,7,27,11,0.0
2018,7,27,12,0.0
2018,7,27,13,106.64322425425053
2018,7,27,14,377.43650341033936
2018,7,27,15,525.6411364078522
2018,7,27,16,582.3922255039215
2018,7,27,17,604.9263235330582
2018,7,27,18,607.980800151825
2018,7,27,19,601.0458711981773
2018,7,27,20,602.3053253889084
2018,7,27,21,600.991826236248
2018,7,27,22,561.6672792434692
2018,7,27,23,520.419224858284
2018,7,27,24,396.11275976896286
2018,7,28,1,165.2766225039959
2018,7,28,2,0.8370000123977661
2018,7,28,3,0.0
2018,7,28,4,0.0
2018,7,28,5,0.0
2018,7,28,6,0.0
2018,7,28,7,0.0
2018,7,28,8,0.0
2018,7,28,9,0.0
2018,7,28,10,0.0
2018,7,28,11,0.0
2018,7,28,12,0.0
2018,7,28,13,102.84767998754978
2018,7,28,14,392.711541891098
2018,7,28,15,549.3474655151367
2018,7,28,16,583.1171430945396
2018,7,28,17,597.2885615825653
2018,7,28,18,601.319366812706
2018,7,28,19,597.9102051258087
2018,7,28,20,599.9979648590088
2018,7,28,21,595.4581468105316
2018,7,28,22,562.3697293996811
2018,7,28,23,513.9468769431114
2018,7,28,24,388.43333423137665
2018,7,29,1,202.89435359835625
2018,7,29,2,0.8100000023841858
2018,7,29,3,0.0
2018,7,29,4,0.0
2018,7,29,5,0.0
2018,7,29,6,0.0
2018,7,29,7,0.0
2018,7,29,8,0.0
2018,7,29,9,0.0
2018,7,29,10,0.0
2018,7,29,11,0.0
2018,7,29,12,0.0
2018,7,29,13,121.14441442489624
2018,7,29,14,391.31129175424576
2018,7,29,15,575.0773404240608
2018,7,29,16,601.104012966156
2018,7,29,17,611.6395587921143
2018,7,29,18,615.5196399688721
2018,7,29,19,593.878271818161
2018,7,29,20,595.6711976528168
2018,7,29,21,591.4238568544388
2018,7,29,22,583.2133142948151
2018,7,29,23,542.9892233610153
2018,7,29,24,419.77747815847397
2018,7,30,1,188.52197068929672
2018,7,30,2,0.6614999771118164
2018,7,30,3,0.0
2018,7,30,4,0.0
2018,7,30,5,0.0
2018,7,30,6,0.0
2018,7,30,7,0.0
2018,7,30,8,0.0
2018,7,30,9,0.0
2018,7,30,10,0.0
2018,7,30,11,0.0
2018,7,30,12,0.0
2018,7,30,13,119.84859332442284
2018,7,30,14,391.3655688762665
2018,7,30,15,578.427169084549
2018,7,30,16,604.163184762001
2018,7,30,17,618.935051202774
2018,7,30,18,619.0897806882858
2018,7,30,19,579.563849568367
2018,7,30,20,580.1631782054901
2018,7,30,21,575.1202411651611
2018,7,30,22,507.8062541484833
2018,7,30,23,451.9526798725128
2018,7,30,24,319.32277965545654
2018,7,31,1,102.0540760755539
2018,7,31,2,0.2160000056028366
2018,7,31,3,0.0
2018,7,31,4,0.0
2018,7,31,5,0.0
2018,7,31,6,0.0
2018,7,31,7,0.0
2018,7,31,8,0.0
2018,7,31,9,0.0
2018,7,31,10,0.0
2018,7,31,11,0.0
2018,7,31,12,0.0
2018,7,31,13,83.94849643856287
2018,7,31,14,326.28962472081184
2018,7,31,15,486.36043179035187
2018,7,31,16,562.8930955529213
2018,7,31,17,594.6798098683357
2018,7,31,18,604.571220099926
2018,7,31,19,558.5177691578865
2018,7,31,20,558.6227006316185
2018,7,31,21,546.2652428746223
2018,7,31,22,585.1801731586456
2018,7,31,23,543.446976006031
2018,7,31,24,424.1718771457672
2018,8,1,1,175.17690789699554
2018,8,1,2,0.2160000056028366
2018,8,1,3,0.0
2018,8,1,4,0.0
2018,8,1,5,0.0
2018,8,1,6,0.0
2018,8,1,7,0.0
2018,8,1,8,0.0
2018,8,1,9,0.0
2018,8,1,10,0.0
2018,8,1,11,0.0
2018,8,1,12,0.0
2018,8,1,13,95.66765649616718
2018,8,1,14,363.0478598475456
2018,8,1,15,555.4665197134018
2018,8,1,16,624.2382390499115
2018,8,1,17,629.0322625637054
2018,8,1,18,630.6227974891663
2018,8,1,19,591.9597537517548
2018,8,1,20,591.8476020097733
2018,8,1,21,586.9379789829254
2018,8,1,22,608.821769952774
2018,8,1,23,582.822801232338
2018,8,1,24,434.83515733480453
2018,8,2,1,205.18302726745605
2018,8,2,2,0.4724999964237213
2018,8,2,3,0.0
2018,8,2,4,0.0
2018,8,2,5,0.0
2018,8,2,6,0.0
2018,8,2,7,0.0
2018,8,2,8,0.0
2018,8,2,9,0.0
2018,8,2,10,0.0
2018,8,2,11,0.0
2018,8,2,12,0.0
2018,8,2,13,99.27308854460716
2018,8,2,14,379.6251388192177
2018,8,2,15,567.1516149044037
2018,8,2,16,595.5962553024292
2018,8,2,17,618.9262988567352
2018,8,2,18,628.3652813434601
2018,8,2,19,606.5164029598236
2018,8,2,20,607.0371923446655
2018,8,2,21,602.7987368106842
2018,8,2,22,564.6217195987701
2018,8,2,23,512.7794902920723
2018,8,2,24,351.70383656024933
2018,8,3,1,176.07946681976318
2018,8,3,2,0.16200000047683716
2018,8,3,3,0.0
2018,8,3,4,0.0
2018,8,3,5,0.0
2018,8,3,6,0.0
2018,8,3,7,0.0
2018,8,3,8,0.0
2018,8,3,9,0.0
2018,8,3,10,0.0
2018,8,3,11,0.0
2018,8,3,12,0.0
2018,8,3,13,100.91153855621815
2018,8,3,14,399.4894981980324
2018,8,3,15,587.6368368268013
2018,8,3,16,618.8902472257614
2018,8,3,17,626.6211160421371
2018,8,3,18,629.7778769731522
2018,8,3,19,593.8166151046753
2018,8,3,20,595.5363417863846
2018,8,3,21,591.778604388237
2018,8,3,22,596.8388658761978
2018,8,3,23,518.6750522851944
2018,8,3,24,387.0874369740486
2018,8,4,1,177.06801807880402
2018,8,4,2,0.13500000536441803
2018,8,4,3,0.0
2018,8,4,4,0.0
2018,8,4,5,0.0
2018,8,4,6,0.0
2018,8,4,7,0.0
2018,8,4,8,0.0
2018,8,4,9,0.0
2018,8,4,10,0.0
2018,8,4,11,0.0
2018,8,4,12,0.0
2018,8,4,13,95.92308858782053
2018,8,4,14,378.6697526574135
2018,8,4,15,544.6615505814552
2018,8,4,16,536.8681170940399
2018,8,4,17,577.1207022666931
2018,8,4,18,589.0462926626205
2018,8,4,19,484.14686942100525
2018,8,4,20,485.19313138723373
2018,8,4,21,470.69034910202026
2018,8,4,22,513.1892040371895
2018,8,4,23,449.5526655316353
2018,8,4,24,309.0566346049309
2018,8,5,1,159.070564776659
2018,8,5,2,0.1080000028014183
2018,8,5,3,0.0
2018,8,5,4,0.0
2018,8,5,5,0.0
2018,8,5,6,0.0
2018,8,5,7,0.0
2018,8,5,8,0.0
2018,8,5,9,0.0
2018,8,5,10,0.0
2018,8,5,11,0.0
2018,8,5,12,0.0
2018,8,5,13,82.34424969553947
2018,8,5,14,335.70205849409103
2018,8,5,15,505.3454731106758
2018,8,5,16,564.3510683774948
2018,8,5,17,585.324459195137
2018,8,5,18,592.9312143325806
2018,8,5,19,568.3749099969864
2018,8,5,20,569.480818271637
2018,8,5,21,560.5861122608185
2018,8,5,22,547.4465706348419
2018,8,5,23,504.41213285923004
2018,8,5,24,380.32724195718765
2018,8,6,1,192.475584089756
2018,8,6,2,0.04050000011920929
2018,8,6,3,0.0
2018,8,6,4,0.0
2018,8,6,5,0.0
2018,8,6,6,0.0
2018,8,6,7,0.0
2018,8,6,8,0.0
2018,8,6,9,0.0
2018,8,6,10,0.0
2018,8,6,11,0.0
2018,8,6,12,0.0
2018,8,6,13,95.6371665596962
2018,8,6,14,383.1365152001381
2018,8,6,15,554.1357036232948
2018,8,6,16,580.3241055011749
2018,8,6,17,598.1405485868454
2018,8,6,18,602.6607052087784
2018,8,6,19,599.3434672355652
2018,8,6,20,600.6242538690567
2018,8,6,21,595.9444860219955
2018,8,6,22,534.7140710949898
2018,8,6,23,494.0866388082504
2018,8,6,24,371.1092126965523
2018,8,7,1,174.46779409050941
2018,8,7,2,0.0
2018,8,7,3,0.0
2018,8,7,4,0.0
2018,8,7,5,0.0
2018,8,7,6,0.0
2018,8,7,7,0.0
2018,8,7,8,0.0
2018,8,7,9,0.0
2018,8,7,10,0.0
2018,8,7,11,0.0
2018,8,7,12,0.0
2018,8,7,13,79.70718388259411
2018,8,7,14,352.25248807668686
2018,8,7,15,524.0413658618927
2018,8,7,16,572.0229710936546
2018,8,7,17,588.8143648505211
2018,8,7,18,593.2455450296402
2018,8,7,19,578.6014083623886
2018,8,7,20,580.8642679452896
2018,8,7,21,574.0164532661438
2018,8,7,22,513.1497322320938
2018,8,7,23,457.1627762913704
2018,8,7,24,319.48039323091507
2018,8,8,1,170.48888309299946
2018,8,8,2,0.0
2018,8,8,3,0.0
2018,8,8,4,0.0
2018,8,8,5,0.0
2018,8,8,6,0.0
2018,8,8,7,0.0
2018,8,8,8,0.0
2018,8,8,9,0.0
2018,8,8,10,0.0
2018,8,8,11,0.0
2018,8,8,12,0.0
2018,8,8,13,76.4822589084506
2018,8,8,14,341.14089983701706
2018,8,8,15,518.1810685396194
2018,8,8,16,596.869292974472
2018,8,8,17,608.8474458456039
2018,8,8,18,612.2651015520096
2018,8,8,19,577.9515786767006
2018,8,8,20,578.6714654564857
2018,8,8,21,572.9779270887375
2018,8,8,22,568.0703049302101
2018,8,8,23,521.228438615799
2018,8,8,24,379.3589296936989
2018,8,9,1,125.44595870375633
2018,8,9,2,0.0
2018,8,9,3,0.0
2018,8,9,4,0.0
2018,8,9,5,0.0
