Year,Month,Day,Period,COPPER_SHEET
2018,7,3,6,45556.895
2018,7,3,7,42798.176
2018,7,3,8,41063.242
2018,7,3,9,40399.156
2018,7,3,10,41132.91
2018,7,3,11,42903.703
2018,7,3,12,43505.492
2018,7,3,13,46105.426
2018,7,3,14,52241.574
2018,7,3,15,58364.78
2018,7,3,16,62147.438
2018,7,3,17,64678.094
2018,7,3,18,63279.445
2018,7,3,19,63816.387
2018,7,3,20,65137.797
2018,7,3,21,65388.97
2018,7,3,22,64446.56
2018,7,3,23,63228.746
2018,7,3,24,61462.316
2018,7,4,1,59098.734
2018,7,4,2,56018.992
2018,7,4,3,53524.816
2018,7,4,4,49479.734
2018,7,4,5,46611.11
2018,7,4,6,43478.305
2018,7,4,7,42707.387
2018,7,4,8,40690.523
2018,7,4,9,40355.0
2018,7,4,10,41581.062
2018,7,4,11,42523.223
2018,7,4,12,44210.66
2018,7,4,13,47595.77
2018,7,4,14,51950.344
2018,7,4,15,55727.47
2018,7,4,16,61396.305
2018,7,4,17,62847.473
2018,7,4,18,62326.19
2018,7,4,19,63319.17
2018,7,4,20,64670.664
2018,7,4,21,64791.32
2018,7,4,22,63717.93
2018,7,4,23,61028.664
2018,7,4,24,60929.72
2018,7,5,1,59223.92
2018,7,5,2,56189.15
2018,7,5,3,53106.14
2018,7,5,4,49342.926
2018,7,5,5,46735.35
2018,7,5,6,43898.293
2018,7,5,7,42199.43
2018,7,5,8,40613.992
2018,7,5,9,39604.402
2018,7,5,10,40288.42
2018,7,5,11,40857.523
2018,7,5,12,42346.715
2018,7,5,13,43884.94
2018,7,5,14,46967.375
2018,7,5,15,49275.08
2018,7,5,16,56018.168
2018,7,5,17,58456.723
2018,7,5,18,58802.84
2018,7,5,19,60796.96
2018,7,5,20,62289.484
2018,7,5,21,62179.77
2018,7,5,22,62006.01
2018,7,5,23,61426.195
2018,7,5,24,59831.348
2018,7,6,1,58279.504
2018,7,6,2,55188.48
2018,7,6,3,52929.453
2018,7,6,4,49336.86
2018,7,6,5,46540.742
2018,7,6,6,41777.816
2018,7,6,7,38910.75
2018,7,6,8,37439.855
2018,7,6,9,37543.16
2018,7,6,10,38566.438
2018,7,6,11,39763.33
2018,7,6,12,41544.348
2018,7,6,13,43944.625
2018,7,6,14,47958.113
2018,7,6,15,51979.23
2018,7,6,16,55823.965
2018,7,6,17,58562.285
2018,7,6,18,59837.41
2018,7,6,19,60491.4
2018,7,6,20,60654.062
2018,7,6,21,59383.066
2018,7,6,22,59072.78
2018,7,6,23,58119.77
2018,7,6,24,54966.258
2018,7,7,1,52999.44
2018,7,7,2,50103.88
2018,7,7,3,48350.1
2018,7,7,4,45045.086
2018,7,7,5,43940.887
2018,7,7,6,40113.934
2018,7,7,7,40525.71
2018,7,7,8,39136.95
2018,7,7,9,38867.637
2018,7,7,10,39029.85
2018,7,7,11,39744.742
2018,7,7,12,41961.004
2018,7,7,13,44688.457
2018,7,7,14,47732.54
2018,7,7,15,49667.863
2018,7,7,16,54052.15
2018,7,7,17,55534.633
2018,7,7,18,57666.484
2018,7,7,19,56926.184
2018,7,7,20,59272.09
2018,7,7,21,58869.207
2018,7,7,22,57876.18
2018,7,7,23,57015.094
2018,7,7,24,55581.523
2018,7,8,1,53759.76
2018,7,8,2,51432.33
2018,7,8,3,49001.812
2018,7,8,4,45648.562
2018,7,8,5,43179.777
2018,7,8,6,40393.395
2018,7,8,7,39400.477
2018,7,8,8,38105.805
2018,7,8,9,37648.043
2018,7,8,10,37827.086
2018,7,8,11,38888.23
2018,7,8,12,40315.45
2018,7,8,13,42737.836
2018,7,8,14,44973.918
2018,7,8,15,47443.918
2018,7,8,16,50938.36
2018,7,8,17,54260.453
2018,7,8,18,56069.78
2018,7,8,19,56995.9
2018,7,8,20,58130.99
2018,7,8,21,57386.344
2018,7,8,22,56016.867
2018,7,8,23,55393.242
2018,7,8,24,50860.574
2018,7,9,1,49286.7
2018,7,9,2,48022.977
2018,7,9,3,44500.523
2018,7,9,4,41822.586
2018,7,9,5,40170.02
2018,7,9,6,38183.59
2018,7,9,7,37629.242
2018,7,9,8,36449.56
2018,7,9,9,37045.125
2018,7,9,10,38969.793
2018,7,9,11,39370.73
2018,7,9,12,41612.52
2018,7,9,13,42558.35
2018,7,9,14,46226.83
2018,7,9,15,49898.16
2018,7,9,16,51497.312
2018,7,9,17,54124.996
2018,7,9,18,54535.8
2018,7,9,19,57673.54
2018,7,9,20,56850.043
2018,7,9,21,59140.562
2018,7,9,22,57435.258
2018,7,9,23,56741.73
2018,7,9,24,53574.59
2018,7,10,1,52124.44
2018,7,10,2,50298.16
2018,7,10,3,45161.812
2018,7,10,4,41846.145
2018,7,10,5,41329.258
2018,7,10,6,38032.59
2018,7,10,7,38812.2
2018,7,10,8,37548.51
2018,7,10,9,37451.117
2018,7,10,10,38689.094
2018,7,10,11,39717.457
2018,7,10,12,41206.004
2018,7,10,13,43321.438
2018,7,10,14,45870.363
2018,7,10,15,48529.562
2018,7,10,16,54033.934
2018,7,10,17,56473.43
2018,7,10,18,57362.562
2018,7,10,19,57870.926
2018,7,10,20,58675.26
2018,7,10,21,59696.848
2018,7,10,22,57458.664
2018,7,10,23,56511.668
2018,7,10,24,55466.51
2018,7,11,1,53940.824
2018,7,11,2,51414.008
2018,7,11,3,47464.81
2018,7,11,4,43138.816
2018,7,11,5,40540.26
2018,7,11,6,39072.227
2018,7,11,7,40445.707
2018,7,11,8,39057.637
2018,7,11,9,39311.246
2018,7,11,10,40165.09
2018,7,11,11,41439.0
2018,7,11,12,42631.02
2018,7,11,13,45363.625
2018,7,11,14,48117.74
2018,7,11,15,52880.234
2018,7,11,16,57532.58
2018,7,11,17,60392.12
2018,7,11,18,61513.414
2018,7,11,19,61541.113
2018,7,11,20,61684.855
2018,7,11,21,62732.617
2018,7,11,22,61624.805
2018,7,11,23,60911.527
2018,7,11,24,57961.895
2018,7,12,1,54532.49
2018,7,12,2,51915.49
2018,7,12,3,48012.81
2018,7,12,4,44045.457
2018,7,12,5,43233.562
2018,7,12,6,39570.254
2018,7,12,7,39980.99
2018,7,12,8,38668.527
2018,7,12,9,39609.56
2018,7,12,10,41095.766
2018,7,12,11,42376.062
2018,7,12,12,43894.81
2018,7,12,13,46363.637
2018,7,12,14,49985.395
2018,7,12,15,54540.98
2018,7,12,16,60007.965
2018,7,12,17,62338.355
2018,7,12,18,64157.355
2018,7,12,19,64867.77
2018,7,12,20,65600.55
2018,7,12,21,64629.832
2018,7,12,22,63975.727
2018,7,12,23,61502.855
2018,7,12,24,58326.086
2018,7,13,1,56509.09
2018,7,13,2,52291.797
2018,7,13,3,48616.832
2018,7,13,4,44864.24
2018,7,13,5,43160.87
2018,7,13,6,42771.586
2018,7,13,7,42313.082
2018,7,13,8,41200.68
2018,7,13,9,40657.22
2018,7,13,10,41496.438
2018,7,13,11,42208.812
2018,7,13,12,44908.273
2018,7,13,13,47998.348
2018,7,13,14,49141.63
2018,7,13,15,52707.23
2018,7,13,16,60514.023
2018,7,13,17,62143.3
2018,7,13,18,62878.656
2018,7,13,19,63568.73
2018,7,13,20,64776.402
2018,7,13,21,65127.723
2018,7,13,22,64484.492
2018,7,13,23,63532.285
2018,7,13,24,61893.12
2018,7,14,1,60060.527
2018,7,14,2,56712.027
2018,7,14,3,53926.164
2018,7,14,4,50410.56
2018,7,14,5,47340.426
2018,7,14,6,44094.832
2018,7,14,7,41982.95
2018,7,14,8,39774.25
2018,7,14,9,39849.207
2018,7,14,10,40099.324
2018,7,14,11,40761.285
2018,7,14,12,41828.195
2018,7,14,13,45219.535
2018,7,14,14,48969.176
2018,7,14,15,51144.92
2018,7,14,16,56688.496
2018,7,14,17,59054.246
2018,7,14,18,61722.062
2018,7,14,19,62044.45
2018,7,14,20,63186.465
2018,7,14,21,62844.098
2018,7,14,22,61446.777
2018,7,14,23,59690.426
2018,7,14,24,58082.883
2018,7,15,1,56138.965
2018,7,15,2,52882.02
2018,7,15,3,51128.637
2018,7,15,4,46329.027
2018,7,15,5,45033.742
2018,7,15,6,42499.062
2018,7,15,7,42818.887
2018,7,15,8,41137.062
2018,7,15,9,40278.066
2018,7,15,10,40629.04
2018,7,15,11,41627.09
2018,7,15,12,42636.293
2018,7,15,13,44709.453
2018,7,15,14,48146.008
2018,7,15,15,50642.637
2018,7,15,16,53587.418
2018,7,15,17,57179.465
2018,7,15,18,60647.562
2018,7,15,19,62869.695
2018,7,15,20,64573.496
2018,7,15,21,64823.984
2018,7,15,22,64003.832
2018,7,15,23,61197.37
2018,7,15,24,60214.523
2018,7,16,1,59940.03
2018,7,16,2,56519.22
2018,7,16,3,54292.008
2018,7,16,4,50911.082
2018,7,16,5,48229.543
2018,7,16,6,45033.35
2018,7,16,7,42493.434
2018,7,16,8,41376.266
2018,7,16,9,40875.14
2018,7,16,10,41499.586
2018,7,16,11,42276.574
2018,7,16,12,44471.875
2018,7,16,13,47425.496
2018,7,16,14,49041.188
2018,7,16,15,54084.14
2018,7,16,16,57198.977
2018,7,16,17,60115.34
2018,7,16,18,61672.25
2018,7,16,19,64563.285
2018,7,16,20,65984.35
2018,7,16,21,66610.21
2018,7,16,22,65184.29
2018,7,16,23,63316.46
2018,7,16,24,62379.645
2018,7,17,1,59823.9
2018,7,17,2,55605.734
2018,7,17,3,55090.84
2018,7,17,4,48997.508
2018,7,17,5,46415.164
2018,7,17,6,44746.21
2018,7,17,7,43731.027
2018,7,17,8,41655.664
2018,7,17,9,41173.195
2018,7,17,10,42090.01
2018,7,17,11,44081.227
2018,7,17,12,45354.367
2018,7,17,13,46666.035
2018,7,17,14,49858.973
2018,7,17,15,53494.01
2018,7,17,16,57444.61
2018,7,17,17,59711.16
2018,7,17,18,64159.66
2018,7,17,19,65853.65
2018,7,17,20,67109.04
2018,7,17,21,67756.266
2018,7,17,22,66837.195
2018,7,17,23,65795.41
2018,7,17,24,64154.43
2018,7,18,1,62685.246
2018,7,18,2,59484.58
2018,7,18,3,56450.848
2018,7,18,4,52570.637
2018,7,18,5,49562.062
2018,7,18,6,46678.0
2018,7,18,7,45508.55
2018,7,18,8,43705.56
2018,7,18,9,43165.71
2018,7,18,10,45579.26
2018,7,18,11,47069.055
2018,7,18,12,48678.242
2018,7,18,13,51696.164
2018,7,18,14,54834.168
2018,7,18,15,58238.152
2018,7,18,16,62721.777
2018,7,18,17,65543.66
2018,7,18,18,67960.24
2018,7,18,19,67096.2
2018,7,18,20,68705.07
2018,7,18,21,68196.164
2018,7,18,22,66481.57
2018,7,18,23,65377.285
2018,7,18,24,63977.51
2018,7,19,1,61741.74
2018,7,19,2,58904.754
2018,7,19,3,56585.598
2018,7,19,4,54093.113
2018,7,19,5,51034.49
2018,7,19,6,48304.11
2018,7,19,7,46156.88
2018,7,19,8,44338.746
2018,7,19,9,43485.426
2018,7,19,10,44265.2
2018,7,19,11,45151.39
2018,7,19,12,48567.26
2018,7,19,13,50945.793
2018,7,19,14,55076.293
2018,7,19,15,60404.984
2018,7,19,16,63533.125
2018,7,19,17,66127.98
2018,7,19,18,68108.43
2018,7,19,19,67170.97
2018,7,19,20,68882.97
2018,7,19,21,69138.59
2018,7,19,22,68266.9
2018,7,19,23,67396.59
2018,7,19,24,65999.82
2018,7,20,1,64226.43
2018,7,20,2,60376.4
2018,7,20,3,56349.36
2018,7,20,4,52444.715
2018,7,20,5,50592.59
2018,7,20,6,48410.473
2018,7,20,7,46360.41
2018,7,20,8,44304.336
2018,7,20,9,43438.312
2018,7,20,10,44292.312
2018,7,20,11,47454.035
2018,7,20,12,49532.383
2018,7,20,13,48518.48
2018,7,20,14,54823.348
2018,7,20,15,57465.27
2018,7,20,16,63899.543
2018,7,20,17,66685.59
2018,7,20,18,66375.734
2018,7,20,19,67126.78
2018,7,20,20,68468.2
2018,7,20,21,68826.31
2018,7,20,22,67812.31
2018,7,20,23,67057.3
2018,7,20,24,64708.875
2018,7,21,1,64188.2
2018,7,21,2,61125.53
2018,7,21,3,58315.242
2018,7,21,4,54403.535
2018,7,21,5,50010.37
2018,7,21,6,47649.465
2018,7,21,7,46281.203
2018,7,21,8,44157.406
2018,7,21,9,43013.47
2018,7,21,10,43221.25
2018,7,21,11,44216.637
2018,7,21,12,45368.805
2018,7,21,13,47391.4
2018,7,21,14,50216.254
2018,7,21,15,53851.684
2018,7,21,16,60780.68
2018,7,21,17,64889.69
2018,7,21,18,65579.945
2018,7,21,19,65480.895
2018,7,21,20,67039.445
2018,7,21,21,67590.64
2018,7,21,22,66779.11
2018,7,21,23,66142.92
2018,7,21,24,64779.812
2018,7,22,1,63530.453
2018,7,22,2,60690.37
2018,7,22,3,57949.51
2018,7,22,4,54173.14
2018,7,22,5,50960.37
2018,7,22,6,47659.867
2018,7,22,7,46402.004
2018,7,22,8,44377.26
2018,7,22,9,42987.074
2018,7,22,10,42898.75
2018,7,22,11,44508.145
2018,7,22,12,45284.367
2018,7,22,13,47780.426
2018,7,22,14,50713.05
2018,7,22,15,53719.02
2018,7,22,16,59789.477
2018,7,22,17,62824.51
2018,7,22,18,64488.184
2018,7,22,19,65894.56
2018,7,22,20,67806.97
2018,7,22,21,69050.83
2018,7,22,22,67117.46
2018,7,22,23,66497.484
2018,7,22,24,65236.016
2018,7,23,1,64026.926
2018,7,23,2,61586.934
2018,7,23,3,58597.234
2018,7,23,4,54445.66
2018,7,23,5,51966.61
2018,7,23,6,48706.742
2018,7,23,7,45797.094
2018,7,23,8,43632.004
2018,7,23,9,42562.76
2018,7,23,10,43240.06
2018,7,23,11,43843.55
2018,7,23,12,44978.965
2018,7,23,13,47214.145
2018,7,23,14,52924.086
2018,7,23,15,58265.94
2018,7,23,16,61899.88
2018,7,23,17,63350.5
2018,7,23,18,64052.184
2018,7,23,19,65571.46
2018,7,23,20,67539.93
2018,7,23,21,67728.51
2018,7,23,22,67304.92
2018,7,23,23,66218.766
2018,7,23,24,65048.414
2018,7,24,1,63487.637
2018,7,24,2,60883.023
2018,7,24,3,57677.383
2018,7,24,4,53062.465
2018,7,24,5,50459.52
2018,7,24,6,47405.883
2018,7,24,7,45969.324
2018,7,24,8,43258.254
2018,7,24,9,44214.094
2018,7,24,10,43066.574
2018,7,24,11,44030.254
2018,7,24,12,45409.348
2018,7,24,13,48013.152
2018,7,24,14,52120.832
2018,7,24,15,53894.293
2018,7,24,16,59000.2
2018,7,24,17,60646.824
2018,7,24,18,63996.453
2018,7,24,19,64709.277
2018,7,24,20,66586.555
2018,7,24,21,67461.9
2018,7,24,22,66671.18
2018,7,24,23,65838.71
2018,7,24,24,64220.645
2018,7,25,1,62919.836
2018,7,25,2,59710.61
2018,7,25,3,56792.87
2018,7,25,4,52919.39
2018,7,25,5,49639.113
2018,7,25,6,46451.062
2018,7,25,7,45780.785
2018,7,25,8,43492.504
2018,7,25,9,42853.54
2018,7,25,10,43262.074
2018,7,25,11,44397.953
2018,7,25,12,45844.676
2018,7,25,13,48273.844
2018,7,25,14,52850.06
2018,7,25,15,56758.527
2018,7,25,16,62099.82
2018,7,25,17,65733.32
2018,7,25,18,65904.02
2018,7,25,19,66746.71
2018,7,25,20,67659.83
2018,7,25,21,67948.6
2018,7,25,22,67278.32
2018,7,25,23,66596.91
2018,7,25,24,65131.805
2018,7,26,1,63685.74
2018,7,26,2,60944.145
2018,7,26,3,57537.54
2018,7,26,4,53754.484
2018,7,26,5,50602.12
2018,7,26,6,47496.816
2018,7,26,7,45200.85
2018,7,26,8,43386.0
2018,7,26,9,42335.836
2018,7,26,10,42884.14
2018,7,26,11,44084.098
2018,7,26,12,45720.69
2018,7,26,13,48665.703
2018,7,26,14,51663.65
2018,7,26,15,56132.168
2018,7,26,16,60942.906
2018,7,26,17,65682.87
2018,7,26,18,66419.97
2018,7,26,19,66530.24
2018,7,26,20,67898.43
2018,7,26,21,68199.586
2018,7,26,22,67384.8
2018,7,26,23,66638.14
2018,7,26,24,65278.152
2018,7,27,1,63696.83
2018,7,27,2,60975.867
2018,7,27,3,57370.965
2018,7,27,4,53414.61
2018,7,27,5,50356.598
2018,7,27,6,47093.305
2018,7,27,7,44938.082
2018,7,27,8,42543.2
2018,7,27,9,41860.19
2018,7,27,10,43175.49
2018,7,27,11,43698.08
2018,7,27,12,45235.992
2018,7,27,13,48218.137
2018,7,27,14,50199.945
2018,7,27,15,55453.656
2018,7,27,16,59046.0
2018,7,27,17,61001.207
2018,7,27,18,66679.92
2018,7,27,19,66219.586
2018,7,27,20,67370.49
2018,7,27,21,67489.016
2018,7,27,22,66220.31
2018,7,27,23,64422.914
2018,7,27,24,63545.91
2018,7,28,1,62404.3
2018,7,28,2,59034.18
2018,7,28,3,55542.93
2018,7,28,4,51759.184
2018,7,28,5,49922.668
2018,7,28,6,46569.72
2018,7,28,7,45937.504
2018,7,28,8,42684.113
2018,7,28,9,41872.84
2018,7,28,10,41455.914
2018,7,28,11,42070.344
2018,7,28,12,43667.41
2018,7,28,13,46249.953
2018,7,28,14,49892.355
2018,7,28,15,53584.094
2018,7,28,16,55297.402
2018,7,28,17,60684.65
2018,7,28,18,63433.965
2018,7,28,19,64524.707
2018,7,28,20,66283.625
2018,7,28,21,66510.234
2018,7,28,22,65259.07
2018,7,28,23,65926.836
2018,7,28,24,63283.734
2018,7,29,1,60165.035
2018,7,29,2,57270.152
2018,7,29,3,55319.15
2018,7,29,4,49600.527
2018,7,29,5,50980.742
2018,7,29,6,47363.566
2018,7,29,7,44700.54
2018,7,29,8,42488.61
2018,7,29,9,41309.97
2018,7,29,10,40769.09
2018,7,29,11,41292.81
2018,7,29,12,42637.33
2018,7,29,13,45510.44
2018,7,29,14,49369.793
2018,7,29,15,54201.12
2018,7,29,16,57887.67
2018,7,29,17,61972.395
2018,7,29,18,63891.742
2018,7,29,19,64745.58
2018,7,29,20,66625.09
2018,7,29,21,67263.31
2018,7,29,22,65813.37
2018,7,29,23,64540.133
2018,7,29,24,63009.457
2018,7,30,1,61001.926
2018,7,30,2,57081.3
2018,7,30,3,55261.094
2018,7,30,4,49881.055
2018,7,30,5,47967.723
2018,7,30,6,46416.45
2018,7,30,7,43481.25
2018,7,30,8,41793.04
2018,7,30,9,40440.2
2018,7,30,10,40590.25
2018,7,30,11,40893.844
2018,7,30,12,42131.78
2018,7,30,13,45047.34
2018,7,30,14,50110.35
2018,7,30,15,56378.48
2018,7,30,16,58115.734
2018,7,30,17,61406.645
2018,7,30,18,62440.46
2018,7,30,19,62187.04
2018,7,30,20,63310.98
2018,7,30,21,63235.492
2018,7,30,22,62074.445
2018,7,30,23,58776.234
2018,7,30,24,56792.688
2018,7,31,1,54584.555
2018,7,31,2,51927.19
2018,7,31,3,49527.582
2018,7,31,4,47012.293
2018,7,31,5,45130.84
2018,7,31,6,43850.82
2018,7,31,7,42805.047
2018,7,31,8,40761.848
2018,7,31,9,40428.96
2018,7,31,10,41279.977
2018,7,31,11,42300.46
2018,7,31,12,43254.277
2018,7,31,13,44903.13
2018,7,31,14,48860.543
2018,7,31,15,50318.203
2018,7,31,16,53819.047
2018,7,31,17,56794.496
2018,7,31,18,59903.605
2018,7,31,19,60935.74
2018,7,31,20,63024.53
2018,7,31,21,62774.48
2018,7,31,22,62402.9
2018,7,31,23,61088.707
2018,7,31,24,59176.062
2018,8,1,1,58834.195
2018,8,1,2,52410.023
2018,8,1,3,48318.016
2018,8,1,4,47429.242
2018,8,1,5,42679.53
2018,8,1,6,41559.23
2018,8,1,7,41802.19
2018,8,1,8,40447.656
2018,8,1,9,40002.797
2018,8,1,10,40169.426
2018,8,1,11,40763.477
2018,8,1,12,42308.54
2018,8,1,13,44179.81
2018,8,1,14,47173.805
2018,8,1,15,50214.633
2018,8,1,16,53275.2
2018,8,1,17,55919.535
2018,8,1,18,59155.242
2018,8,1,19,61037.72
2018,8,1,20,64488.156
2018,8,1,21,64258.902
2018,8,1,22,64151.05
2018,8,1,23,62783.613
2018,8,1,24,60891.777
2018,8,2,1,59469.96
2018,8,2,2,55604.16
2018,8,2,3,51766.547
2018,8,2,4,48458.246
2018,8,2,5,43729.44
2018,8,2,6,43227.56
2018,8,2,7,39794.867
2018,8,2,8,38619.965
2018,8,2,9,38356.484
2018,8,2,10,39006.844
2018,8,2,11,39831.84
2018,8,2,12,41122.035
2018,8,2,13,43230.766
2018,8,2,14,47609.727
2018,8,2,15,49991.883
2018,8,2,16,53580.477
2018,8,2,17,57990.76
2018,8,2,18,62006.664
2018,8,2,19,63060.402
2018,8,2,20,64362.617
2018,8,2,21,63983.46
2018,8,2,22,63135.176
2018,8,2,23,63165.715
2018,8,2,24,61280.375
2018,8,3,1,58455.277
2018,8,3,2,55711.445
2018,8,3,3,50069.023
2018,8,3,4,44892.184
2018,8,3,5,40480.973
2018,8,3,6,40039.492
2018,8,3,7,41356.637
2018,8,3,8,39783.66
2018,8,3,9,39102.492
2018,8,3,10,39982.285
2018,8,3,11,40905.805
2018,8,3,12,42332.676
2018,8,3,13,45217.227
2018,8,3,14,50100.723
2018,8,3,15,54115.684
2018,8,3,16,57998.133
2018,8,3,17,63342.223
2018,8,3,18,65098.33
2018,8,3,19,65116.844
2018,8,3,20,65601.83
2018,8,3,21,66067.836
2018,8,3,22,64731.195
2018,8,3,23,63660.734
2018,8,3,24,62105.793
2018,8,4,1,58384.625
2018,8,4,2,56566.246
2018,8,4,3,53531.99
2018,8,4,4,48914.74
2018,8,4,5,43164.805
2018,8,4,6,41540.98
2018,8,4,7,41507.727
2018,8,4,8,39738.7
2018,8,4,9,39123.4
2018,8,4,10,39381.07
2018,8,4,11,40456.67
2018,8,4,12,42482.836
2018,8,4,13,45448.47
2018,8,4,14,49140.336
2018,8,4,15,52130.863
2018,8,4,16,56802.113
2018,8,4,17,61149.87
2018,8,4,18,62801.84
2018,8,4,19,62466.887
2018,8,4,20,64095.89
2018,8,4,21,64286.254
2018,8,4,22,63589.992
2018,8,4,23,62816.88
2018,8,4,24,61672.02
2018,8,5,1,59948.082
2018,8,5,2,56969.496
2018,8,5,3,53939.684
2018,8,5,4,49850.555
2018,8,5,5,47169.62
2018,8,5,6,43868.03
2018,8,5,7,42674.926
2018,8,5,8,39283.18
2018,8,5,9,39139.234
2018,8,5,10,40078.875
2018,8,5,11,40690.445
2018,8,5,12,42496.797
2018,8,5,13,45428.164
2018,8,5,14,48184.797
2018,8,5,15,51462.113
2018,8,5,16,56026.38
2018,8,5,17,58792.504
2018,8,5,18,61417.582
2018,8,5,19,61989.54
2018,8,5,20,63651.18
2018,8,5,21,63205.977
2018,8,5,22,61292.93
2018,8,5,23,60789.44
2018,8,5,24,59970.74
2018,8,6,1,58634.44
2018,8,6,2,56759.184
2018,8,6,3,54456.87
2018,8,6,4,51170.668
2018,8,6,5,48450.77
2018,8,6,6,45536.99
2018,8,6,7,43005.48
2018,8,6,8,41130.207
2018,8,6,9,41124.426
2018,8,6,10,41974.875
2018,8,6,11,42581.805
2018,8,6,12,44143.195
2018,8,6,13,46864.31
2018,8,6,14,49711.668
2018,8,6,15,53401.94
2018,8,6,16,58251.527
2018,8,6,17,60560.547
2018,8,6,18,62554.7
2018,8,6,19,63455.957
2018,8,6,20,64353.53
2018,8,6,21,63802.23
2018,8,6,22,62602.934
2018,8,6,23,61800.887
2018,8,6,24,59401.36
2018,8,7,1,58205.605
2018,8,7,2,55982.027
2018,8,7,3,52266.043
2018,8,7,4,48451.574
2018,8,7,5,46084.98
2018,8,7,6,43904.68
2018,8,7,7,43491.773
2018,8,7,8,41990.215
2018,8,7,9,42145.45
2018,8,7,10,43134.887
2018,8,7,11,44754.406
2018,8,7,12,47440.3
2018,8,7,13,50580.65
2018,8,7,14,51700.574
2018,8,7,15,54844.746
2018,8,7,16,60634.15
2018,8,7,17,62054.355
2018,8,7,18,61594.71
2018,8,7,19,62970.83
2018,8,7,20,64148.156
2018,8,7,21,65690.17
2018,8,7,22,64568.027
2018,8,7,23,63991.547
2018,8,7,24,62251.484
2018,8,8,1,60100.56
2018,8,8,2,57045.836
2018,8,8,3,54480.918
2018,8,8,4,47685.94
2018,8,8,5,44883.516
2018,8,8,6,44641.715
2018,8,8,7,43527.98
2018,8,8,8,42141.25
2018,8,8,9,42063.285
2018,8,8,10,44054.047
2018,8,8,11,44897.58
2018,8,8,12,47440.6
2018,8,8,13,51475.406
2018,8,8,14,52862.8
2018,8,8,15,57161.266
2018,8,8,16,62595.434
2018,8,8,17,64409.227
2018,8,8,18,63916.63
2018,8,8,19,64363.633
2018,8,8,20,65536.234
2018,8,8,21,65700.24
2018,8,8,22,63902.066
2018,8,8,23,62602.062
2018,8,8,24,60267.234
2018,8,9,1,58527.09
2018,8,9,2,56399.56
2018,8,9,3,53629.98
2018,8,9,4,49833.258
2018,8,9,5,46652.266
2018,8,9,6,43489.66
2018,8,9,7,41914.66
2018,8,9,8,40774.082
2018,8,9,9,40754.12
2018,8,9,10,42174.22
2018,8,9,11,44040.664
2018,8,9,12,46701.465
2018,8,9,13,50634.887
2018,8,9,14,52528.68
2018,8,9,15,54637.707
2018,8,9,16,59118.566
2018,8,9,17,60114.24
2018,8,9,18,60543.523
2018,8,9,19,61908.344
2018,8,9,20,63602.902
2018,8,9,21,64975.867
2018,8,9,22,63506.367
2018,8,9,23,62545.324
2018,8,9,24,61854.88
2018,8,10,1,59764.508
2018,8,10,2,55476.586
2018,8,10,3,52089.24
2018,8,10,4,48621.25
2018,8,10,5,46324.19
2018,8,10,6,43698.453
2018,8,10,7,42553.42
2018,8,10,8,41354.133
2018,8,10,9,40572.227
2018,8,10,10,42136.32
2018,8,10,11,43103.785
2018,8,10,12,44885.87
2018,8,10,13,48308.332
2018,8,10,14,47945.05
2018,8,10,15,51368.457
2018,8,10,16,57462.695
2018,8,10,17,59438.48
2018,8,10,18,59826.938
2018,8,10,19,62231.023
2018,8,10,20,65160.17
2018,8,10,21,63666.84
2018,8,10,22,62154.773
2018,8,10,23,60429.63
2018,8,10,24,58651.684
2018,8,11,1,58273.977
2018,8,11,2,54339.06
2018,8,11,3,51581.832
2018,8,11,4,46476.047
2018,8,11,5,45201.41
2018,8,11,6,42723.555
2018,8,11,7,38223.617
2018,8,11,8,38863.086
2018,8,11,9,38675.594
2018,8,11,10,39489.41
2018,8,11,11,40339.2
2018,8,11,12,41720.836
2018,8,11,13,43401.887
2018,8,11,14,45651.15
2018,8,11,15,47658.566
2018,8,11,16,50423.33
2018,8,11,17,53178.855
2018,8,11,18,56164.35
2018,8,11,19,57122.34
2018,8,11,20,57341.68
2018,8,11,21,59873.207
2018,8,11,22,59159.113
2018,8,11,23,55572.336
2018,8,11,24,57492.137
2018,8,12,1,53609.984
2018,8,12,2,52346.734
2018,8,12,3,49576.547
2018,8,12,4,46079.973
2018,8,12,5,44431.39
2018,8,12,6,41576.664
2018,8,12,7,37852.723
2018,8,12,8,37020.75
2018,8,12,9,36698.895
2018,8,12,10,36961.723
2018,8,12,11,37735.29
2018,8,12,12,39558.09
2018,8,12,13,41470.4
2018,8,12,14,43495.414
2018,8,12,15,44988.01
2018,8,12,16,47625.16
2018,8,12,17,51041.07
2018,8,12,18,53922.89
2018,8,12,19,55942.77
2018,8,12,20,57826.53
2018,8,12,21,57477.797
2018,8,12,22,56808.26
2018,8,12,23,56391.492
2018,8,12,24,54851.227
2018,8,13,1,53581.105
2018,8,13,2,50698.28
2018,8,13,3,48570.797
2018,8,13,4,46379.17
2018,8,13,5,43844.906
2018,8,13,6,40714.71
2018,8,13,7,39699.91
2018,8,13,8,37845.926
2018,8,13,9,37565.21
2018,8,13,10,38534.4
2018,8,13,11,39986.93
2018,8,13,12,41752.316
2018,8,13,13,44331.367
2018,8,13,14,46323.996
2018,8,13,15,47509.816
2018,8,13,16,50267.96
2018,8,13,17,53329.4
2018,8,13,18,55183.24
2018,8,13,19,56076.383
