Year,Month,Day,Period,COPPER_SHEET
2018,7,2,24,65256.207
2018,7,3,1,62608.5
2018,7,3,2,59500.832
2018,7,3,3,55010.816
2018,7,3,4,50625.19
2018,7,3,5,46965.316
2018,7,3,6,44402.047
2018,7,3,7,42569.867
2018,7,3,8,41449.75
2018,7,3,9,41324.766
2018,7,3,10,42289.316
2018,7,3,11,43036.645
2018,7,3,12,44919.53
2018,7,3,13,48027.11
2018,7,3,14,51987.324
2018,7,3,15,56326.215
2018,7,3,16,60260.094
2018,7,3,17,63790.543
2018,7,3,18,66830.76
2018,7,3,19,68819.945
2018,7,3,20,69557.664
2018,7,3,21,69608.65
2018,7,3,22,69333.18
2018,7,3,23,67860.87
2018,7,3,24,64981.91
2018,7,4,1,61678.76
2018,7,4,2,57965.297
2018,7,4,3,53539.895
2018,7,4,4,49515.2
2018,7,4,5,46145.348
2018,7,4,6,43441.36
2018,7,4,7,41357.7
2018,7,4,8,40125.965
2018,7,4,9,39656.324
2018,7,4,10,39711.95
2018,7,4,11,39297.562
2018,7,4,12,40278.37
2018,7,4,13,42881.145
2018,7,4,14,46117.3
2018,7,4,15,49513.91
2018,7,4,16,52497.62
2018,7,4,17,54681.75
2018,7,4,18,55657.72
2018,7,4,19,55784.01
2018,7,4,20,55732.39
2018,7,4,21,54931.14
2018,7,4,22,53859.848
2018,7,4,23,52222.434
2018,7,4,24,50298.043
2018,7,5,1,49052.457
2018,7,5,2,47174.7
2018,7,5,3,45210.875
2018,7,5,4,42260.324
2018,7,5,5,39674.793
2018,7,5,6,37774.473
2018,7,5,7,36468.793
2018,7,5,8,35741.477
2018,7,5,9,36090.65
2018,7,5,10,37421.758
2018,7,5,11,38587.77
2018,7,5,12,40548.777
2018,7,5,13,43504.77
2018,7,5,14,47001.957
2018,7,5,15,50730.293
2018,7,5,16,54347.957
2018,7,5,17,57409.188
2018,7,5,18,59985.113
2018,7,5,19,61418.06
2018,7,5,20,62497.734
2018,7,5,21,63292.566
2018,7,5,22,63155.293
2018,7,5,23,61473.434
2018,7,5,24,58970.89
2018,7,6,1,57140.035
2018,7,6,2,54296.316
2018,7,6,3,50291.895
2018,7,6,4,46542.95
2018,7,6,5,43408.816
2018,7,6,6,41153.73
2018,7,6,7,39510.594
2018,7,6,8,38644.594
2018,7,6,9,38688.016
2018,7,6,10,39909.29
2018,7,6,11,40968.73
2018,7,6,12,42872.06
2018,7,6,13,46109.14
2018,7,6,14,49819.066
2018,7,6,15,53753.97
2018,7,6,16,57220.62
2018,7,6,17,60120.684
2018,7,6,18,62130.465
2018,7,6,19,62839.59
2018,7,6,20,61985.7
2018,7,6,21,60521.473
2018,7,6,22,58580.688
2018,7,6,23,56403.53
2018,7,6,24,53697.895
2018,7,7,1,52459.53
2018,7,7,2,50426.39
2018,7,7,3,47406.56
2018,7,7,4,44101.566
2018,7,7,5,41292.4
2018,7,7,6,39230.41
2018,7,7,7,37665.133
2018,7,7,8,36606.957
2018,7,7,9,36235.434
2018,7,7,10,36415.664
2018,7,7,11,36479.535
2018,7,7,12,38389.03
2018,7,7,13,41875.676
2018,7,7,14,45810.062
2018,7,7,15,49656.973
2018,7,7,16,52939.168
2018,7,7,17,55575.426
2018,7,7,18,57248.62
2018,7,7,19,58289.95
2018,7,7,20,58593.715
2018,7,7,21,58121.457
2018,7,7,22,56635.5
2018,7,7,23,54636.035
2018,7,7,24,52408.125
2018,7,8,1,51160.098
2018,7,8,2,49270.105
2018,7,8,3,46490.812
2018,7,8,4,43635.8
2018,7,8,5,41036.9
2018,7,8,6,38950.72
2018,7,8,7,37339.406
2018,7,8,8,36245.86
2018,7,8,9,35660.24
2018,7,8,10,35639.754
2018,7,8,11,35413.504
2018,7,8,12,37061.113
2018,7,8,13,40582.426
2018,7,8,14,44379.965
2018,7,8,15,47741.53
2018,7,8,16,50418.324
2018,7,8,17,52153.453
2018,7,8,18,53283.906
2018,7,8,19,54189.625
2018,7,8,20,54818.652
2018,7,8,21,55015.3
2018,7,8,22,54535.312
2018,7,8,23,53254.355
2018,7,8,24,51470.582
2018,7,9,1,50626.656
2018,7,9,2,49012.61
2018,7,9,3,45860.434
2018,7,9,4,42426.953
2018,7,9,5,39869.2
2018,7,9,6,38145.15
2018,7,9,7,37105.81
2018,7,9,8,36750.75
2018,7,9,9,37319.492
2018,7,9,10,39105.52
2018,7,9,11,40497.113
2018,7,9,12,42147.137
2018,7,9,13,44679.605
2018,7,9,14,47748.58
2018,7,9,15,50659.766
2018,7,9,16,53029.434
2018,7,9,17,54303.734
2018,7,9,18,54639.08
2018,7,9,19,54476.285
2018,7,9,20,54251.78
2018,7,9,21,54527.297
2018,7,9,22,54460.355
2018,7,9,23,53361.043
2018,7,9,24,51526.48
2018,7,10,1,50833.957
2018,7,10,2,49084.234
2018,7,10,3,45622.344
2018,7,10,4,42081.465
2018,7,10,5,39643.793
2018,7,10,6,37830.793
2018,7,10,7,36601.152
2018,7,10,8,36085.855
2018,7,10,9,36566.43
2018,7,10,10,38150.19
2018,7,10,11,39545.324
2018,7,10,12,41348.004
2018,7,10,13,44289.03
2018,7,10,14,47776.156
2018,7,10,15,51774.562
2018,7,10,16,55439.113
2018,7,10,17,58606.81
2018,7,10,18,60745.156
2018,7,10,19,61785.938
2018,7,10,20,61484.613
2018,7,10,21,60387.25
2018,7,10,22,59191.184
2018,7,10,23,57696.41
2018,7,10,24,55762.86
2018,7,11,1,54618.176
2018,7,11,2,52374.41
2018,7,11,3,48644.44
2018,7,11,4,44768.324
2018,7,11,5,41816.504
2018,7,11,6,39829.082
2018,7,11,7,38485.785
2018,7,11,8,37681.766
2018,7,11,9,37935.742
2018,7,11,10,39404.277
2018,7,11,11,40778.176
2018,7,11,12,42327.49
2018,7,11,13,45011.395
2018,7,11,14,48663.105
2018,7,11,15,52620.855
2018,7,11,16,56393.05
2018,7,11,17,59831.387
2018,7,11,18,62790.145
2018,7,11,19,64675.793
2018,7,11,20,65889.91
2018,7,11,21,66574.42
2018,7,11,22,65914.586
2018,7,11,23,63992.047
2018,7,11,24,61168.24
2018,7,12,1,59076.656
2018,7,12,2,56238.34
2018,7,12,3,52108.66
2018,7,12,4,47926.406
2018,7,12,5,44584.316
2018,7,12,6,42201.168
2018,7,12,7,40470.47
2018,7,12,8,39529.062
2018,7,12,9,39653.863
2018,7,12,10,40957.684
2018,7,12,11,42080.254
2018,7,12,12,43734.41
2018,7,12,13,46796.746
2018,7,12,14,50492.316
2018,7,12,15,54596.688
2018,7,12,16,58322.984
2018,7,12,17,61575.156
2018,7,12,18,64066.316
2018,7,12,19,65460.047
2018,7,12,20,65556.9
2018,7,12,21,64130.926
2018,7,12,22,61900.355
2018,7,12,23,59168.28
2018,7,12,24,56429.16
2018,7,13,1,54690.668
2018,7,13,2,52342.496
2018,7,13,3,48702.004
2018,7,13,4,45056.363
2018,7,13,5,42196.3
2018,7,13,6,40176.176
2018,7,13,7,38770.316
2018,7,13,8,38084.0
2018,7,13,9,38210.406
2018,7,13,10,39607.867
2018,7,13,11,40770.51
2018,7,13,12,42558.613
2018,7,13,13,45579.613
2018,7,13,14,49456.707
2018,7,13,15,53505.062
2018,7,13,16,57079.99
2018,7,13,17,60225.434
2018,7,13,18,62932.28
2018,7,13,19,64497.406
2018,7,13,20,65475.082
2018,7,13,21,65956.34
2018,7,13,22,65306.504
2018,7,13,23,63435.2
2018,7,13,24,60648.848
2018,7,14,1,58575.402
2018,7,14,2,56032.08
2018,7,14,3,52537.926
2018,7,14,4,48915.44
2018,7,14,5,45782.72
2018,7,14,6,43322.01
2018,7,14,7,41554.05
2018,7,14,8,40423.38
2018,7,14,9,39853.56
2018,7,14,10,39920.137
2018,7,14,11,39807.254
2018,7,14,12,41805.176
2018,7,14,13,45750.496
2018,7,14,14,50000.504
2018,7,14,15,54027.23
2018,7,14,16,57620.254
2018,7,14,17,60537.145
2018,7,14,18,62818.105
2018,7,14,19,64413.98
2018,7,14,20,65415.223
2018,7,14,21,65381.707
2018,7,14,22,64619.504
2018,7,14,23,62861.906
2018,7,14,24,60322.31
2018,7,15,1,58395.625
2018,7,15,2,55979.637
2018,7,15,3,52586.11
2018,7,15,4,49119.684
2018,7,15,5,46096.45
2018,7,15,6,43881.094
2018,7,15,7,42174.418
2018,7,15,8,41016.73
2018,7,15,9,40335.168
2018,7,15,10,40064.76
2018,7,15,11,39688.375
2018,7,15,12,41269.145
2018,7,15,13,44943.01
2018,7,15,14,49204.77
2018,7,15,15,53120.438
2018,7,15,16,56895.574
2018,7,15,17,60195.0
2018,7,15,18,62644.56
2018,7,15,19,64133.766
2018,7,15,20,65169.047
2018,7,15,21,65870.305
2018,7,15,22,65547.8
2018,7,15,23,63959.23
2018,7,15,24,61287.438
2018,7,16,1,59494.613
2018,7,16,2,57013.832
2018,7,16,3,53185.76
2018,7,16,4,49170.5
2018,7,16,5,46086.59
2018,7,16,6,43830.297
2018,7,16,7,42286.848
2018,7,16,8,41406.066
2018,7,16,9,41513.715
2018,7,16,10,42785.285
2018,7,16,11,43726.76
2018,7,16,12,45382.473
2018,7,16,13,48391.938
2018,7,16,14,52543.19
2018,7,16,15,56786.03
2018,7,16,16,60775.984
2018,7,16,17,64253.496
2018,7,16,18,67263.19
2018,7,16,19,69235.164
2018,7,16,20,70292.46
2018,7,16,21,70559.68
2018,7,16,22,69903.26
2018,7,16,23,67911.51
2018,7,16,24,64981.793
2018,7,17,1,62712.387
2018,7,17,2,59395.86
2018,7,17,3,54696.074
2018,7,17,4,50305.473
2018,7,17,5,46727.016
2018,7,17,6,44233.566
2018,7,17,7,42488.74
2018,7,17,8,41550.88
2018,7,17,9,41545.918
2018,7,17,10,42680.918
2018,7,17,11,43632.027
2018,7,17,12,44900.098
2018,7,17,13,47624.074
2018,7,17,14,51441.746
2018,7,17,15,55806.547
2018,7,17,16,59907.434
2018,7,17,17,63769.53
2018,7,17,18,67123.86
2018,7,17,19,69513.78
2018,7,17,20,70639.07
2018,7,17,21,71024.38
2018,7,17,22,70647.414
2018,7,17,23,69043.46
2018,7,17,24,66157.62
2018,7,18,1,63691.203
2018,7,18,2,60211.016
2018,7,18,3,55620.266
2018,7,18,4,51161.016
2018,7,18,5,47823.01
2018,7,18,6,45289.152
2018,7,18,7,43473.0
2018,7,18,8,42577.19
2018,7,18,9,42658.332
2018,7,18,10,43850.09
2018,7,18,11,44713.434
2018,7,18,12,45893.332
2018,7,18,13,48717.55
2018,7,18,14,52567.51
2018,7,18,15,56920.547
2018,7,18,16,61005.594
2018,7,18,17,64938.562
2018,7,18,18,68364.43
2018,7,18,19,70686.51
2018,7,18,20,71831.01
2018,7,18,21,72240.9
2018,7,18,22,71901.98
2018,7,18,23,70476.37
2018,7,18,24,67654.87
2018,7,19,1,65242.44
2018,7,19,2,61876.69
2018,7,19,3,57548.17
2018,7,19,4,53225.234
2018,7,19,5,49950.45
2018,7,19,6,47425.293
2018,7,19,7,45459.59
2018,7,19,8,44261.543
2018,7,19,9,44168.19
2018,7,19,10,45214.848
2018,7,19,11,45907.863
2018,7,19,12,47393.496
2018,7,19,13,50318.316
2018,7,19,14,54285.527
2018,7,19,15,58791.08
2018,7,19,16,62837.137
2018,7,19,17,66768.71
2018,7,19,18,70105.35
2018,7,19,19,72146.664
2018,7,19,20,72997.42
2018,7,19,21,73262.19
2018,7,19,22,72880.09
2018,7,19,23,71586.73
2018,7,19,24,68837.35
2018,7,20,1,66446.25
2018,7,20,2,63196.7
2018,7,20,3,58750.22
2018,7,20,4,54390.062
2018,7,20,5,50856.004
2018,7,20,6,48074.105
2018,7,20,7,45948.81
2018,7,20,8,44617.52
2018,7,20,9,44317.36
2018,7,20,10,45088.484
2018,7,20,11,45690.69
2018,7,20,12,46975.22
2018,7,20,13,50052.312
2018,7,20,14,54102.48
2018,7,20,15,58440.395
2018,7,20,16,62569.285
2018,7,20,17,66331.83
2018,7,20,18,69549.76
2018,7,20,19,71684.71
2018,7,20,20,72623.234
2018,7,20,21,72949.21
2018,7,20,22,72236.23
2018,7,20,23,70284.02
2018,7,20,24,67304.41
2018,7,21,1,64730.105
2018,7,21,2,61609.61
2018,7,21,3,57580.637
2018,7,21,4,53490.938
2018,7,21,5,49973.707
2018,7,21,6,47102.7
2018,7,21,7,44825.062
2018,7,21,8,43216.855
2018,7,21,9,42280.652
2018,7,21,10,42051.965
2018,7,21,11,41742.0
2018,7,21,12,42902.652
2018,7,21,13,46341.438
2018,7,21,14,50939.86
2018,7,21,15,55665.88
2018,7,21,16,59943.574
2018,7,21,17,63541.688
2018,7,21,18,66506.33
2018,7,21,19,68796.07
2018,7,21,20,70429.61
2018,7,21,21,71169.9
2018,7,21,22,70689.75
2018,7,21,23,68901.12
2018,7,21,24,66072.32
2018,7,22,1,63697.56
2018,7,22,2,60587.47
2018,7,22,3,56836.87
2018,7,22,4,53023.855
2018,7,22,5,49749.293
2018,7,22,6,47076.965
2018,7,22,7,44909.52
2018,7,22,8,43243.29
2018,7,22,9,42219.086
2018,7,22,10,41574.53
2018,7,22,11,40862.727
2018,7,22,12,41977.207
2018,7,22,13,45435.16
2018,7,22,14,49968.91
2018,7,22,15,54736.848
2018,7,22,16,59352.387
2018,7,22,17,63196.31
2018,7,22,18,66498.36
2018,7,22,19,68877.945
2018,7,22,20,70425.56
2018,7,22,21,71359.47
2018,7,22,22,71336.85
2018,7,22,23,70149.27
2018,7,22,24,67554.88
2018,7,23,1,65339.348
2018,7,23,2,62210.0
2018,7,23,3,57850.02
2018,7,23,4,53402.875
2018,7,23,5,49824.5
2018,7,23,6,47298.418
2018,7,23,7,45501.766
2018,7,23,8,44476.855
2018,7,23,9,44425.062
2018,7,23,10,45487.676
2018,7,23,11,46226.418
2018,7,23,12,47377.11
2018,7,23,13,50390.203
2018,7,23,14,54570.074
2018,7,23,15,59159.926
2018,7,23,16,63611.363
2018,7,23,17,67515.336
2018,7,23,18,70774.01
2018,7,23,19,72637.92
2018,7,23,20,73111.19
2018,7,23,21,72887.6
2018,7,23,22,72265.44
2018,7,23,23,70391.195
2018,7,23,24,67625.44
2018,7,24,1,65648.8
2018,7,24,2,62456.605
2018,7,24,3,57977.832
2018,7,24,4,53711.895
2018,7,24,5,50245.824
2018,7,24,6,47645.777
2018,7,24,7,45737.95
2018,7,24,8,44670.777
2018,7,24,9,44522.906
2018,7,24,10,45591.637
2018,7,24,11,46619.98
2018,7,24,12,47619.527
2018,7,24,13,50101.902
2018,7,24,14,53590.39
2018,7,24,15,57302.76
2018,7,24,16,60467.355
2018,7,24,17,63517.465
2018,7,24,18,66374.6
2018,7,24,19,68552.38
2018,7,24,20,69864.02
2018,7,24,21,70169.21
2018,7,24,22,69429.13
2018,7,24,23,67569.57
2018,7,24,24,64650.61
2018,7,25,1,62579.99
2018,7,25,2,59193.027
2018,7,25,3,54523.215
2018,7,25,4,50263.23
2018,7,25,5,46910.98
2018,7,25,6,44288.125
2018,7,25,7,42374.258
2018,7,25,8,41323.65
2018,7,25,9,41294.926
2018,7,25,10,42459.55
2018,7,25,11,43344.4
2018,7,25,12,44967.746
2018,7,25,13,48359.582
2018,7,25,14,52566.2
2018,7,25,15,56932.12
2018,7,25,16,60650.973
2018,7,25,17,63877.582
2018,7,25,18,66768.79
2018,7,25,19,68766.85
2018,7,25,20,70108.88
2018,7,25,21,70561.62
2018,7,25,22,69861.664
2018,7,25,23,68007.37
2018,7,25,24,65142.895
2018,7,26,1,62657.22
2018,7,26,2,58996.84
2018,7,26,3,54242.074
2018,7,26,4,49781.832
2018,7,26,5,46256.62
2018,7,26,6,43531.88
2018,7,26,7,41645.133
2018,7,26,8,40461.41
2018,7,26,9,40387.723
2018,7,26,10,41443.176
2018,7,26,11,42353.98
2018,7,26,12,43782.125
2018,7,26,13,46982.484
2018,7,26,14,51265.17
2018,7,26,15,55781.67
2018,7,26,16,60069.06
2018,7,26,17,63800.76
2018,7,26,18,66846.055
2018,7,26,19,69048.59
2018,7,26,20,70326.12
2018,7,26,21,70657.62
2018,7,26,22,69770.51
2018,7,26,23,67671.99
2018,7,26,24,64758.5
2018,7,27,1,62576.656
2018,7,27,2,59183.2
2018,7,27,3,54790.05
2018,7,27,4,50654.38
2018,7,27,5,47289.8
2018,7,27,6,44724.637
2018,7,27,7,42926.293
2018,7,27,8,41842.8
2018,7,27,9,41701.098
2018,7,27,10,42579.92
2018,7,27,11,43401.047
2018,7,27,12,44561.234
2018,7,27,13,47542.11
2018,7,27,14,51297.234
2018,7,27,15,55140.082
2018,7,27,16,58668.402
2018,7,27,17,61901.668
2018,7,27,18,64648.625
2018,7,27,19,66447.17
2018,7,27,20,67280.04
2018,7,27,21,67085.77
2018,7,27,22,65780.305
2018,7,27,23,63721.598
2018,7,27,24,61246.83
2018,7,28,1,59611.91
2018,7,28,2,56782.28
2018,7,28,3,53295.33
2018,7,28,4,49796.176
2018,7,28,5,46990.86
2018,7,28,6,44807.01
2018,7,28,7,43089.13
2018,7,28,8,41849.824
2018,7,28,9,41200.617
2018,7,28,10,41248.68
2018,7,28,11,41159.49
2018,7,28,12,42324.49
2018,7,28,13,45601.074
2018,7,28,14,49515.02
2018,7,28,15,53607.09
2018,7,28,16,57681.016
2018,7,28,17,61258.19
2018,7,28,18,64006.625
2018,7,28,19,65970.02
2018,7,28,20,67193.38
2018,7,28,21,67757.5
2018,7,28,22,67336.27
2018,7,28,23,65665.76
2018,7,28,24,62924.14
2018,7,29,1,60903.145
2018,7,29,2,58103.2
2018,7,29,3,54748.715
2018,7,29,4,51374.81
2018,7,29,5,48413.99
2018,7,29,6,45934.434
2018,7,29,7,44026.62
2018,7,29,8,42581.38
2018,7,29,9,41613.37
2018,7,29,10,41231.176
2018,7,29,11,40783.312
2018,7,29,12,41828.75
2018,7,29,13,45272.27
2018,7,29,14,49804.785
2018,7,29,15,54160.402
2018,7,29,16,57598.98
2018,7,29,17,60466.99
2018,7,29,18,63381.734
2018,7,29,19,66072.17
2018,7,29,20,67883.88
2018,7,29,21,68767.695
2018,7,29,22,68779.71
2018,7,29,23,67757.98
2018,7,29,24,65400.652
2018,7,30,1,63709.715
2018,7,30,2,60823.094
2018,7,30,3,56699.19
2018,7,30,4,52655.27
2018,7,30,5,49204.637
2018,7,30,6,46669.47
2018,7,30,7,44905.402
2018,7,30,8,43930.766
2018,7,30,9,43890.656
2018,7,30,10,45108.2
2018,7,30,11,46202.535
2018,7,30,12,46924.895
2018,7,30,13,48839.27
2018,7,30,14,51266.543
2018,7,30,15,53941.406
2018,7,30,16,56339.566
2018,7,30,17,58345.7
2018,7,30,18,60654.75
2018,7,30,19,62962.453
2018,7,30,20,65082.934
2018,7,30,21,66222.836
2018,7,30,22,65867.02
2018,7,30,23,64159.51
2018,7,30,24,61639.27
2018,7,31,1,60078.375
2018,7,31,2,57108.13
2018,7,31,3,52982.64
2018,7,31,4,49052.48
2018,7,31,5,46014.145
2018,7,31,6,43710.938
2018,7,31,7,42218.707
2018,7,31,8,41393.723
2018,7,31,9,41505.746
2018,7,31,10,42664.69
2018,7,31,11,43741.832
2018,7,31,12,44909.395
2018,7,31,13,47220.2
2018,7,31,14,49778.027
2018,7,31,15,52712.645
2018,7,31,16,55070.8
2018,7,31,17,55942.203
2018,7,31,18,57290.86
2018,7,31,19,58550.62
2018,7,31,20,59543.266
2018,7,31,21,59956.547
2018,7,31,22,59390.14
2018,7,31,23,57912.293
2018,7,31,24,55531.62
2018,8,1,1,54011.316
2018,8,1,2,51413.902
2018,8,1,3,47398.562
2018,8,1,4,43575.797
2018,8,1,5,40567.28
2018,8,1,6,38406.223
2018,8,1,7,37002.84
2018,8,1,8,36253.043
2018,8,1,9,36470.16
2018,8,1,10,37889.55
2018,8,1,11,39022.926
2018,8,1,12,40505.0
2018,8,1,13,43536.47
2018,8,1,14,47274.87
2018,8,1,15,51275.48
2018,8,1,16,54973.234
2018,8,1,17,58015.8
2018,8,1,18,60865.406
2018,8,1,19,63242.902
2018,8,1,20,64990.473
2018,8,1,21,65659.52
2018,8,1,22,65074.457
2018,8,1,23,63214.293
2018,8,1,24,60156.812
2018,8,2,1,57618.598
2018,8,2,2,53974.363
2018,8,2,3,49478.332
2018,8,2,4,45204.92
2018,8,2,5,41824.047
2018,8,2,6,39561.457
2018,8,2,7,37984.45
2018,8,2,8,37157.008
2018,8,2,9,37294.41
2018,8,2,10,38632.348
2018,8,2,11,39808.75
2018,8,2,12,41204.715
2018,8,2,13,44170.395
2018,8,2,14,48013.44
2018,8,2,15,52103.48
2018,8,2,16,55864.38
2018,8,2,17,59251.562
2018,8,2,18,62170.074
2018,8,2,19,64407.31
2018,8,2,20,65808.09
2018,8,2,21,66054.375
2018,8,2,22,65259.113
2018,8,2,23,63274.184
2018,8,2,24,60346.812
2018,8,3,1,58379.938
2018,8,3,2,55389.2
2018,8,3,3,51190.387
2018,8,3,4,47051.61
2018,8,3,5,43783.875
2018,8,3,6,41351.984
2018,8,3,7,39596.508
2018,8,3,8,38486.49
2018,8,3,9,38383.324
2018,8,3,10,39536.48
2018,8,3,11,40532.414
2018,8,3,12,41907.457
2018,8,3,13,45085.344
2018,8,3,14,49375.39
2018,8,3,15,53727.652
2018,8,3,16,57474.848
2018,8,3,17,60686.637
2018,8,3,18,63555.438
2018,8,3,19,65556.07
2018,8,3,20,66598.695
2018,8,3,21,66786.15
2018,8,3,22,65740.86
2018,8,3,23,63510.918
2018,8,3,24,60362.77
2018,8,4,1,58254.797
2018,8,4,2,55235.688
2018,8,4,3,51458.98
2018,8,4,4,47733.582
2018,8,4,5,44636.16
2018,8,4,6,42134.25
2018,8,4,7,40095.715
2018,8,4,8,38758.59
2018,8,4,9,38070.617
2018,8,4,10,38214.375
2018,8,4,11,38378.09
2018,8,4,12,39797.824
2018,8,4,13,43380.637
2018,8,4,14,47572.812
2018,8,4,15,51668.234
2018,8,4,16,55090.67
2018,8,4,17,57802.83
2018,8,4,18,59771.113
2018,8,4,19,61360.387
2018,8,4,20,62719.12
2018,8,4,21,62504.953
2018,8,4,22,61218.973
2018,8,4,23,59496.56
2018,8,4,24,57229.816
2018,8,5,1,55822.027
2018,8,5,2,53492.26
2018,8,5,3,50464.34
2018,8,5,4,47210.223
2018,8,5,5,44451.113
2018,8,5,6,42174.19
2018,8,5,7,40401.637
2018,8,5,8,39232.254
2018,8,5,9,38555.023
2018,8,5,10,38397.645
2018,8,5,11,38254.816
2018,8,5,12,39486.312
2018,8,5,13,42985.266
2018,8,5,14,47202.152
2018,8,5,15,51120.574
2018,8,5,16,54556.582
2018,8,5,17,57597.27
2018,8,5,18,59777.5
2018,8,5,19,61340.99
2018,8,5,20,62525.254
2018,8,5,21,63194.188
2018,8,5,22,62899.266
2018,8,5,23,61480.484
2018,8,5,24,59244.562
2018,8,6,1,58042.83
2018,8,6,2,55557.23
2018,8,6,3,51742.33
2018,8,6,4,47972.496
2018,8,6,5,44929.785
2018,8,6,6,42828.953
2018,8,6,7,41416.91
2018,8,6,8,40666.676
2018,8,6,9,40972.164
2018,8,6,10,42345.45
2018,8,6,11,43630.45
2018,8,6,12,45060.58
2018,8,6,13,48149.625
2018,8,6,14,52198.465
2018,8,6,15,56021.75
2018,8,6,16,59132.953
2018,8,6,17,61777.277
2018,8,6,18,64203.516
2018,8,6,19,66045.945
2018,8,6,20,66807.305
2018,8,6,21,66768.96
2018,8,6,22,66303.24
2018,8,6,23,64839.332
2018,8,6,24,62468.7
2018,8,7,1,60694.395
2018,8,7,2,57668.074
2018,8,7,3,53651.49
2018,8,7,4,49677.0
2018,8,7,5,46446.72
2018,8,7,6,44026.203
2018,8,7,7,42369.53
2018,8,7,8,41366.18
2018,8,7,9,41424.066
2018,8,7,10,42882.848
2018,8,7,11,44211.797
2018,8,7,12,45524.11
2018,8,7,13,48475.44
2018,8,7,14,52189.297
2018,8,7,15,56144.88
2018,8,7,16,59802.06
2018,8,7,17,63100.043
2018,8,7,18,65613.24
2018,8,7,19,67037.74
2018,8,7,20,67109.49
2018,8,7,21,66846.99
2018,8,7,22,66296.836
2018,8,7,23,64787.652
2018,8,7,24,62675.58
2018,8,8,1,61013.168
2018,8,8,2,57826.312
2018,8,8,3,53587.69
2018,8,8,4,49652.48
2018,8,8,5,46628.938
2018,8,8,6,44575.918
2018,8,8,7,43087.25
2018,8,8,8,42400.184
2018,8,8,9,42710.64
2018,8,8,10,44123.87
2018,8,8,11,45267.316
2018,8,8,12,46432.938
2018,8,8,13,49293.062
2018,8,8,14,52933.387
2018,8,8,15,56690.797
2018,8,8,16,59664.438
2018,8,8,17,61888.535
2018,8,8,18,63532.027
2018,8,8,19,63726.668
2018,8,8,20,63268.402
2018,8,8,21,63438.95
2018,8,8,22,63185.926
2018,8,8,23,61828.766
2018,8,8,24,59696.125
2018,8,9,1,58568.55
2018,8,9,2,55725.285
2018,8,9,3,51710.418
2018,8,9,4,47738.42
2018,8,9,5,44623.598
2018,8,9,6,42361.992
2018,8,9,7,40804.8
2018,8,9,8,39978.02
2018,8,9,9,40229.645
2018,8,9,10,41755.6
2018,8,9,11,43257.688
2018,8,9,12,44382.496
2018,8,9,13,46898.137
2018,8,9,14,50106.113
2018,8,9,15,53499.965
2018,8,9,16,56923.246
2018,8,9,17,60459.24
2018,8,9,18,63616.99
2018,8,9,19,65690.45
2018,8,9,20,66555.68
2018,8,9,21,65840.695
2018,8,9,22,64012.895
2018,8,9,23,61717.473
2018,8,9,24,59376.473
2018,8,10,1,57937.88
2018,8,10,2,54787.44
2018,8,10,3,50673.723
2018,8,10,4,47148.566
2018,8,10,5,44369.49
2018,8,10,6,42263.87
2018,8,10,7,40967.277
2018,8,10,8,40270.582
2018,8,10,9,40553.824
2018,8,10,10,42111.508
2018,8,10,11,43603.973
2018,8,10,12,44790.14
2018,8,10,13,47058.36
2018,8,10,14,49410.7
2018,8,10,15,51695.844
2018,8,10,16,53558.297
2018,8,10,17,55196.95
2018,8,10,18,56892.89
2018,8,10,19,57983.285
2018,8,10,20,58904.527
2018,8,10,21,59070.62
2018,8,10,22,57828.37
2018,8,10,23,55450.957
2018,8,10,24,53514.785
2018,8,11,1,52602.016
2018,8,11,2,50361.938
2018,8,11,3,47361.52
2018,8,11,4,44436.062
2018,8,11,5,41919.16
2018,8,11,6,39958.688
2018,8,11,7,38590.15
2018,8,11,8,37756.34
2018,8,11,9,37441.56
2018,8,11,10,37790.164
2018,8,11,11,38334.27
2018,8,11,12,39236.63
2018,8,11,13,41512.535
2018,8,11,14,43946.395
2018,8,11,15,46731.223
2018,8,11,16,48764.887
2018,8,11,17,50073.703
2018,8,11,18,50851.816
2018,8,11,19,51437.49
2018,8,11,20,51794.973
2018,8,11,21,51504.734
2018,8,11,22,50683.934
2018,8,11,23,49190.08
2018,8,11,24,48087.99
2018,8,12,1,47685.14
2018,8,12,2,45984.94
2018,8,12,3,43625.324
2018,8,12,4,41254.01
2018,8,12,5,39215.63
2018,8,12,6,37684.953
2018,8,12,7,36576.48
2018,8,12,8,36019.37
2018,8,12,9,35943.812
2018,8,12,10,36321.516
2018,8,12,11,36704.344
2018,8,12,12,37651.94
2018,8,12,13,40357.973
2018,8,12,14,43540.676
2018,8,12,15,46360.082
2018,8,12,16,48839.676
2018,8,12,17,49959.95
2018,8,12,18,50686.2
2018,8,12,19,51462.688
2018,8,12,20,51720.94
2018,8,12,21,52261.89
2018,8,12,22,52469.89
2018,8,12,23,51490.625
2018,8,12,24,50252.63
2018,8,13,1,49813.637
2018,8,13,2,47909.223
2018,8,13,3,44928.906
2018,8,13,4,41951.33
2018,8,13,5,39845.01
2018,8,13,6,38385.066
2018,8,13,7,37556.785
2018,8,13,8,37486.99
2018,8,13,9,38359.688
2018,8,13,10,40415.504
2018,8,13,11,42425.0
2018,8,13,12,43508.25
2018,8,13,13,45640.36
